"","CLIP_NAME","GENRE","FAMILIARITY","TRACK_TITLE","ARTIST","MEDIA_RELATION_or_PERFORMER","RELEASE_DATE","VOCALISATION","VOCALISATION_TYPE","CLIP_TIME_START","CLIP_TIME_END","SPOTIFY_PLAYLIST_LINK","group","style_familiarity_M","style_familiarity_SD","clip_familiarity_M","clip_familiarity_SD","contrast_M","contrast_SD","enjoyment_M","enjoyment_SD","valence_M","valence_SD","arousal_M","arousal_SD","cluster","id_genre","id_genre_perc","genre_correct","id_decade","id_decade_perc","decade_correct","id_location","id_location_perc","thought_type","thought_type_perc","freq_context_words"
"58","Ambient_MED_03","Ambient","Medium","Holding On","Tracey Chattaway",NA,"2015","no",NA,00:00:00,00:00:30,NA,3,3.08823529411765,1.13798458366358,1.52941176470588,0.991946177598027,1.97058823529412,0.869876135997885,3.08823529411765,1.40059829334561,3.17647058823529,1.08629445852581,1.67647058823529,0.767545803007739,3,"Ambient",51.1627906976744,64.7058823529412,"2000s",38.2352941176471,29.4117647058824,"USA_Canada",52.9411764705882,"autobioMedia",32.3529411764706,"bar, movie"
"59","Ambient_MED_04","Ambient","Medium","Life's Casino","Sounds From The Ground",NA,"2019","no",NA,00:00:00,00:00:30,NA,4,2.73529411764706,1.13641711104127,1.47058823529412,1.02203878588701,2.29411764705882,1.03072236407306,3,0.984731927834662,3.11764705882353,0.685994340570035,2.26470588235294,0.827878761780234,3,"Ambient",40,52.9411764705882,"2010s",23.5294117647059,23.5294117647059,"USA_Canada",47.0588235294118,"music",52.9411764705882,"club, concert, movie"
"60","Ambient_MED_05","Ambient","Medium","Study Music (Concentrate)","Alpha Brain Waves",NA,"2018","no",NA,00:00:00,00:00:30,NA,5,3.05882352941176,1.09934350852344,1.61764705882353,1.15508640323159,1.55882352941176,0.894128201457549,3.41176470588235,1.01854462596403,3.47058823529412,0.928840728025648,1.70588235294118,0.938387132255219,3,"Ambient",55.3191489361702,73.5294117647059,"2000s",29.4117647058824,26.4705882352941,"Europe",47.0588235294118,"music",44.1176470588235,"game, movie, video"
"61","Ambient_MED_06","Ambient","Medium","Tachyon","Tripswitch",NA,"2005","no",NA,00:00:47,00:01:17,NA,6,2.82352941176471,1.19266923036026,1.79411764705882,1.14889701426025,2.08823529411765,1.21524775024443,2.91176470588235,1.23993272199753,2.97058823529412,0.834313149466404,2.70588235294118,1.05971442021255,3,"Electronic",29.1666666666667,32.3529411764706,"2000s",44.1176470588235,44.1176470588235,"Europe",47.0588235294118,"music",47.0588235294118,"game, party, video"
"62","Ambient_MED_07","Ambient","Medium","The Stargazer's Jouney","John Serrie",NA,"2003","no",NA,00:00:00,00:00:30,NA,7,2.68571428571429,1.27812888449411,1.37142857142857,0.807527609643246,1.91428571428571,0.950895199626262,3.2,1.41004797582127,3.34285714285714,0.968408553272027,2.11428571428571,1.07843646548326,3,"Ambient",50,62.8571428571429,"2000s",31.4285714285714,31.4285714285714,"Europe",51.4285714285714,"music",57.1428571428571,"concert, movie, video"
"63","Classical_HIGH_01","Classical","High","Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","Johann Sebastian Bach","Yo-Yo Ma",NA,"no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/008QtQEu6kF3yve3jhiAVQ?si=cdfa6ca157df466a",1,3.73529411764706,1.05338771041303,3.5,1.28511289446303,2.67647058823529,1.03632767239097,3.85294117647059,1.10460065294908,3.79411764705882,0.880062386380402,2.88235294117647,0.844400661841498,3,"Classical",73.1707317073171,88.2352941176471,"pre1960",55.8823529411765,NA,"Europe",64.7058823529412,"music",70.5882352941177,"club, game, movie, video"
"64","Classical_HIGH_02","Classical","High","Gymnopédie No. 1","Erik Satie","Philippe Entremont",NA,"no",NA,00:00:00,00:00:30,NA,2,3.85294117647059,1.18404424930563,3.70588235294118,1.54781197990379,2.05882352941176,1.04275789544865,3.85294117647059,1.18404424930563,3.5,1.1870513506546,1.82352941176471,0.86936369051247,3,"Classical",65,73.5294117647059,"pre1960",47.0588235294118,NA,"Europe",61.7647058823529,"music",58.8235294117647,"movie"
"65","Classical_HIGH_03","Classical","High","Nocturne No. 2 in E-Flat Major, Op. 9 No. 2","Frédéric Chopin","Daniel Barenboim, Frédéric Chopin",NA,"no",NA,00:00:00,00:00:30,NA,3,4.17647058823529,1.16698493239719,3.76470588235294,1.59656494006449,2.08823529411765,1.05507854249709,4.14705882352941,1.15816869397669,4.11764705882353,0.913358964991575,1.76470588235294,0.854890513259633,3,"Classical",85,100,"pre1960",73.5294117647059,NA,"Europe",85.2941176470588,"music",52.9411764705882,"movie"
"66","Classical_HIGH_04","Classical","High","Piano Concerto No. 21 in C Major, K. 467: II. Andante","Wolfgang Amadeus Mozart","Howard Shelley, London Mozart Players",NA,"no",NA,00:00:00,00:00:30,NA,4,3.79411764705882,1.24995543592576,3.14705882352941,1.55957167665252,2.41176470588235,1.01854462596403,3.67647058823529,1.22401693975439,3.85294117647059,1.01898205120471,2.64705882352941,0.949716159867634,3,"Classical",89.7435897435898,100,"pre1960",76.4705882352941,NA,"Europe",85.2941176470588,"music",50,"club, game, movie, radio"
"67","Classical_HIGH_05","Classical","High","Spring (La Primavera) Op.8 No.1 E Major: Allegro","Antonio Vivaldi","Alberto Lizzio, Baroque Festival Orchestra, I Musici Di San Marco",NA,"no",NA,00:00:00,00:00:30,NA,5,4.41176470588235,0.924994580125761,4.47058823529412,1.0797107951065,2.64705882352941,1.20308575328954,4.05882352941176,0.919195183895268,4.26470588235294,0.898106544580817,3.67647058823529,0.976095755216239,3,"Classical",75,88.2352941176471,"pre1960",76.4705882352941,NA,"Europe",82.3529411764706,"music",50,"club, movie, relax"
"68","Classical_HIGH_06","Classical","High","Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato","Pyotr Ilyich Tchaikovsky","André Previn, London Symphony Orchestra",NA,"no",NA,00:00:00,00:00:30,NA,6,4.23529411764706,0.923065496524185,3.76470588235294,1.3040455357687,2.32352941176471,1.00666229886552,3.85294117647059,1.01898205120471,3.44117647058824,1.04999787793691,2.44117647058824,0.990597507800162,3,"Classical",69.047619047619,82.3529411764706,"pre1960",47.0588235294118,NA,"Europe",73.5294117647059,"music",58.8235294117647,"club"
"69","Classical_HIGH_07","Classical","High","Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano) [Brahms Lullaby]","Johannes Brahms","Yo-Yo Ma",NA,"no",NA,00:00:00,00:00:30,NA,7,3.97142857142857,1.22440175753939,3.8,1.41004797582126,1.74285714285714,0.741336517333912,3.51428571428571,1.22165337751341,3.62857142857143,1.03143858092399,1.57142857142857,0.884032015846721,3,"Classical",64.4444444444444,82.8571428571429,"pre1960",65.7142857142857,NA,"Europe",65.7142857142857,"music",62.8571428571429,"club, movie"
"70","Classical_LOW_08","Classical","Low","Concerto in C Major, Op. 6 No. 10: I. Preludio. Andante largo","Arcangelo Corelli","Musica Amphion, Pieter-Jan Belder",NA,"no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/6Cv9geTLhOF7w5OQshfbdl?si=a4579549d91e4c46",8,3.375,1.1845783243212,1.8125,1.14828062210279,1.9375,0.87758833761769,3.78125,1.23743686707646,3.6875,0.78030184399496,2.5625,0.913606818798349,2,"Classical",91.4285714285714,100,"pre1960",65.625,NA,"Europe",87.5,"music",53.125,"club, concert"
"71","Classical_LOW_09","Classical","Low","Duet No. 2 for 2 Flutes in E-Flat Major, Fk. 55: I. Allegro","Wilhelm Friedemann Bach","Massimo Mercelli, Maxence Larrieu",NA,"no",NA,00:00:00,00:00:30,NA,9,3,1.01342341941906,1.86842105263158,1.16644650093556,2.21052631578947,0.99071076688057,3.57894736842105,1.13021353991345,3.78947368421053,0.66405367484304,2.73684210526316,0.949657421199188,2,"Classical",50,65.7894736842105,"pre1960",39.4736842105263,NA,"Europe",63.1578947368421,"fictional",47.3684210526316,"club, movie"
"72","Classical_LOW_10","Classical","Low","L'Arbre des songes - Concerto for Violin & Orchestra: 1. Librement. II. Vif. III. Lent. IV Largo et animé","Henri Dutilleux","Charles Dutoit, Orchestre National De France, Pierre Amoyal",NA,"no",NA,00:00:00,00:00:30,NA,10,2.90625,1.08833625615047,1.375,0.707106781186548,1.90625,0.817524785063761,2.84375,1.19432461681177,2.75,0.915810939779251,2.15625,0.766616992313128,2,"Classical",62.5,80.6451612903226,"pre1960",53.125,NA,"Europe",65.625,"music",56.25,"club, game, movie, video"
"73","Classical_LOW_11","Classical","Low","Piano Trio No. 2 in E Minor, Op. 67: III. Largo","Dmitri Scostakovich","Daniel Haefliger, Gilles Vonsattel, Ilya Gringolts",NA,"no",NA,00:00:00,00:00:30,NA,11,2.91176470588235,1.40059829334561,1.55882352941176,0.92740029180919,1.44117647058824,0.823561242063752,2.47058823529412,1.26095908946799,2.17647058823529,1.11384097214546,2.02941176470588,1.05845210359986,2,"Classical",52.6315789473684,58.8235294117647,"pre1960",38.2352941176471,NA,"Europe",52.9411764705882,"music",44.1176470588235,"club, movie"
"74","Classical_LOW_12","Classical","Low","Sonata No. 2 for Violin, Piano and Drums","George Antheil","John Novacek, Mark Fewer",NA,"no",NA,00:00:00,00:00:30,NA,12,2.6875,1.09064940701962,1.375,0.832795525382296,3.25,1.19136679436254,2.875,1.21150399730412,2.78125,0.792479774851313,3.5625,0.87758833761769,2,"Classical",44.1860465116279,59.375,"pre1960",31.25,NA,"Europe",53.125,"music",43.75,"game, video"
"75","Classical_LOW_13","Classical","Low","Trois Pièces Brèves, No. 2: Andante","Jacques Ibert","Bergen Wind Quintet",NA,"no",NA,00:00:00,00:00:30,NA,13,3.875,1.09985336266015,1.8125,1.09064940701962,2.84375,0.987318786966385,3.65625,1.09572115006952,4.21875,0.706393612289827,3.90625,0.530330085889911,2,"Classical",71.0526315789474,84.375,"pre1960",68.75,NA,"Europe",56.25,"music",53.125,"bar, movie, remind, watch"
"76","Classical_LOW_14","Classical","Low","Violin Sonata No. 5 in F Minor, BWV 1018: I. Largo","Johann Sebastian Bach","Andrea Marcon, Giuliano Carmignola",NA,"no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/2hpaQeU4sZrsWFx764XoJf?si=ac44725360964cbd",14,2.84375,1.19432461681177,1.25,0.567961834247065,2.09375,0.995453373772393,3.03125,1.28224538439663,2.84375,0.883883476483184,2.21875,0.941322850927045,2,"Classical",47.7272727272727,65.625,"pre1960",59.375,NA,"Europe",65.625,"fictional",50,"game, movie, set"
"77","Classical_MED_15","Classical","Medium","2 Aquarelles: Lento, ma non troppo","Frederick Delius","David Lloyd-Jones, Royal Northern Sinfonia",NA,"no",NA,00:00:00,00:00:30,NA,15,3.34285714285714,1.1099246700156,1.77142857142857,1.05957023157045,2.28571428571429,0.925820099772551,3.28571428571429,1.20223880791651,3,1.08465228909328,2.11428571428571,1.02243735811076,1,"Classical",65.8536585365854,74.2857142857143,"pre1960",54.2857142857143,NA,"Europe",77.1428571428572,"fictional",45.7142857142857,"bar, concert"
"78","Classical_MED_16","Classical","Medium","Elf kurze Stücke: No. 4 in A Minor","Anton Webner","Jean-Jacques Dünki",NA,"no",NA,00:00:00,00:00:30,NA,16,3.67741935483871,1.19407137626396,1.64516129032258,1.05034556525537,2.38709677419355,1.14535058256817,3.83870967741935,1.06760711230141,3.2258064516129,0.956022224963236,2.25806451612903,0.773207257056988,1,"Classical",80.5555555555556,93.5483870967742,"pre1960",64.5161290322581,NA,"Europe",80.6451612903226,"music",54.8387096774194,"concert, game"
"79","Classical_MED_17","Classical","Medium","Il barbiere di Siviglia: Overture (Sinfonia)","Gioachino Rossini","Academy of St. Martin in the Fields, Gioachino Rossini, Sir Neville Marriner",NA,"no",NA,00:00:00,00:00:30,NA,17,3.32258064516129,1.46940116542292,2.06451612903226,1.31492671205072,2.96774193548387,1.01600101600152,3.16129032258065,1.41649271544305,3.29032258064516,1.03902352835396,3.06451612903226,1.18139702248278,1,"Classical",80.5555555555556,93.5483870967742,"pre1960",67.741935483871,NA,"Europe",80.6451612903226,"music",48.3870967741936,"club, concert"
"80","Classical_MED_18","Classical","Medium","Notturno for Strings and Harp","Arnold Schönberg","Daniel Hope, Jane Berthe, Zürcher Kammerorchester",NA,"no",NA,00:00:00,00:00:30,NA,18,3,1.18549795672764,1.73684210526316,1.32917797247154,1.63157894736842,0.713614803793655,2.76315789473684,1.2177562558738,2.57894736842105,1.08132998557128,1.63157894736842,0.851740749529851,1,"Classical",57.4468085106383,71.0526315789474,"pre1960",47.3684210526316,NA,"Europe",73.6842105263158,"music",36.8421052631579,"background, bar, club"
"81","Classical_MED_19","Classical","Medium","The Garden's Light","Trevor Kowalski","Trevor Kowalski",NA,"no",NA,00:00:00,00:00:30,NA,19,3.2,1.24291093253173,1.33333333333333,0.660894552251267,2.16666666666667,0.949894125981792,3.73333333333333,1.33735027091874,3.46666666666667,1.10588810724554,2.13333333333333,0.860366134304153,1,"Classical",69.4444444444444,83.3333333333333,"pre1960",40,NA,"Europe",63.3333333333333,"music",53.3333333333333,"bar, club, movie"
"82","Classical_MED_20","Classical","Medium","Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso","César Franck","Jeremy Denk, Joshua Bell",NA,"no",NA,00:00:00,00:00:30,NA,20,4,1.08972473588517,1.6969696969697,1.2115292114939,2.15151515151515,1.09319520561323,4.09090909090909,1.01129979369486,3.66666666666667,1.05079335107654,2.48484848484848,0.755033613540323,1,"Classical",78.9473684210526,90.9090909090909,"pre1960",48.4848484848485,NA,"Europe",69.6969696969697,"music",45.4545454545455,"movie, series"
"83","Classical_MED_21","Classical","Medium","Whitacre: The Seal Lullaby","Eric Whitacre","Eric Whitacre, Eric Whitacre Singers",NA,"yes","""ah"", ""ooo""",00:00:00,00:00:30,NA,21,3.25,1.21814242506446,1.6875,1.1198358174592,2.0625,0.840026881290309,3.3125,0.895778630487862,3.1875,0.859012936926128,2.125,1.09985336266015,1,"Ambient",35.7142857142857,21.875,"2000s",31.25,NA,"USA_Canada",50,"fictional",46.875,"game, movie, video"
"84","Country_HIGH_15","Country","High","(Wanna Get To Know You) That Good!)","Shania Twain",NA,"2002","yes","""ooo"", ""mm"", ""yeah""",00:00:00,00:00:30,"https://open.spotify.com/playlist/0A4AQy0frsA5gdg1siOyzr?si=5428829c74c14be4",15,3.02857142857143,1.24819196972153,1.54285714285714,0.918530064282926,2.8,1.0232589230148,3.34285714285714,1.02735689264926,3.57142857142857,0.739065956051933,3.28571428571429,0.750350058362118,1,"Pop",40,34.2857142857143,"1990s, 2000s",34.2857142857143,34.2857142857143,"USA_Canada",65.7142857142857,"music",62.8571428571429,"concert, movie, radio, video"
"85","Country_HIGH_16","Country","High","august","Taylor Swift",NA,"2020","yes","""ooo"", ""yeah""",00:03:27,00:03:57,NA,16,3.54838709677419,0.925156191404794,1.80645161290323,1.1949715432793,3.45161290322581,0.9605106168915,3.67741935483871,1.07663354255115,3.58064516129032,0.672021505032247,3.45161290322581,0.850047437006483,1,"Country",41.8604651162791,58.0645161290323,"1990s",29.0322580645161,9.67741935483871,"USA_Canada",90.3225806451613,"music",64.5161290322581,"concert, movie"
"86","Country_HIGH_17","Country","High","Cold as You","Luke Combs",NA,"2020","no",NA,00:02:26,00:02:56,NA,17,3.45161290322581,1.15003506257909,1.58064516129032,0.958269048802304,2.2258064516129,0.956022224963236,3.32258064516129,1.19407137626396,3.70967741935484,0.86384984756599,3.03225806451613,0.912281790082499,1,"Country",74.3589743589744,93.5483870967742,"1970s",25.8064516129032,3.2258064516129,"USA_Canada",100,"music",61.2903225806452,"club, show"
"87","Country_HIGH_18","Country","High","Feathered Indians","Tyler Childers",NA,"2017","no",NA,00:03:14,00:03:44,NA,18,2.94736842105263,1.13774001735191,1.71052631578947,1.13680193280268,2,0.986393923832144,3.07894736842105,1.12421934349583,3.26315789473684,1.05738613280812,2.05263157894737,0.957117531291506,1,"Country",51.0204081632653,60.5263157894737,"2000s",28.9473684210526,7.89473684210526,"USA_Canada",76.3157894736842,"music",44.7368421052632,"concert"
"88","Country_HIGH_19","Country","High","I'm So Lonesome I Could Cry","Johnny Cash",NA,"2002","no",NA,00:01:40,00:02:10,NA,19,3.03333333333333,1.32569652046304,1.7,1.23595558451611,2.16666666666667,0.949894125981792,3.53333333333333,1.30604254388469,3.23333333333333,1.10432795395438,2.16666666666667,0.912870929175277,1,"Country",40.4761904761905,56.6666666666667,"2000s",26.6666666666667,26.6666666666667,"USA_Canada",86.6666666666667,"music",50,"bar, movie"
"89","Country_HIGH_20","Country","High","Something in the Orange","Zach Bryan",NA,"2022","no",NA,00:00:02,00:00:32,NA,20,2.96969696969697,1.18545477783972,1.39393939393939,0.74747048183331,1.84848484848485,0.755033613540323,3.24242424242424,1.11888066360713,3.3030303030303,0.847232571554606,3,0.968245836551854,1,"Funk",28.2608695652174,6.06060606060606,"1990s",36.3636363636364,0,"USA_Canada",84.8484848484848,"autobioMedia",39.3939393939394,"club, movie"
"90","Country_HIGH_21","Country","High","The House of the Rising Sun","Dolly Parton",NA,"1973","yes","""ooo""",00:03:15,00:03:45,NA,21,2.96875,1.28224538439663,1.40625,0.712078964450505,2.28125,0.851350918891132,3.3125,1.17603763380643,3.46875,0.802591568487018,3.0625,0.800705334226059,1,"Film",29.5454545454545,6.25,"1990s",43.75,9.375,"USA_Canada",59.375,"fictional",40.625,"club, game, movie, party"
"91","Country_LOW_01","Country","Low","Bighorn Samba","Earth Bombs Mars",NA,"2008","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/1vCNu03JbS2glWrS9LpZXq?si=346a96415255494d",1,3.20588235294118,0.977920234855456,1.85294117647059,1.20936629890194,2.55882352941176,1.10621320950535,3.14705882352941,0.925476222741125,3.64705882352941,0.733705949735561,3.58823529411765,0.89163272296163,3,"Jazz",27.0833333333333,32.3529411764706,"1970s, 1990s, 2000s, 2010s",20.5882352941176,20.5882352941176,"USA_Canada",64.7058823529412,"music",61.7647058823529,"bar, movie"
"92","Country_LOW_02","Country","Low","Hunting Moon","Dan Cugnet",NA,"2024","no",NA,00:03:57,00:04:27,NA,2,3.29411764705882,1.08793414920779,1.58823529411765,0.743360390545346,2.44117647058824,1.10621320950535,3.38235294117647,1.10136845683829,3.58823529411765,0.70141186875164,3.47058823529412,0.787604504567472,3,"Rock",44.6808510638298,41.1764705882353,"1990s",35.2941176470588,5.88235294117647,"USA_Canada",82.3529411764706,"music",44.1176470588235,"club, concert"
"93","Country_LOW_03","Country","Low","Lately","Devin & The Straights",NA,"2008","no",NA,00:02:25,00:02:55,NA,3,3.61764705882353,1.12854709176198,1.55882352941176,0.959519338968127,2.41176470588235,0.988345635126778,3.67647058823529,1.22401693975439,3.61764705882353,1.10136845683829,2.67647058823529,0.94454055643212,3,"Country",59.1836734693878,85.2941176470588,"1980s",29.4117647058824,17.6470588235294,"USA_Canada",94.1176470588235,"music",64.7058823529412,"bar, movie"
"94","Country_LOW_04","Country","Low","Ocean Side","The Founders",NA,"1997","no",NA,00:03:25,00:03:55,NA,4,2.88235294117647,1.00798947452276,1.47058823529412,0.928840728025648,2.76470588235294,1.07474658124776,3.17647058823529,0.999108336871284,3.64705882352941,0.848612162589922,3.44117647058824,0.746351792533165,3,"Jazz",25,29.4117647058824,"2010s",26.4705882352941,17.6470588235294,"USA_Canada",79.4117647058823,"music",70.5882352941177,"bar, movie, piece, video"
"95","Country_LOW_05","Country","Low","This Heart of Mine","Crandall Creek",NA,"2020","no",NA,00:01:34,00:02:04,NA,5,3.38235294117647,1.27955261789455,1.70588235294118,1.19416286805306,2.20588235294118,0.977920234855456,3.47058823529412,1.16085898492784,3.44117647058824,0.894128201457549,2.67647058823529,0.94454055643212,3,"Country",43.75,58.8235294117647,"1990s, 2000s",29.4117647058824,2.94117647058824,"USA_Canada",58.8235294117647,"music",55.8823529411765,"game"
"96","Country_LOW_06","Country","Low","Waiting for You to Call","Mickey Keller and the Spitfires",NA,"2010","no",NA,00:00:45,00:01:15,NA,6,3.44117647058824,1.21083934000691,2.02941176470588,1.42457423980145,2.55882352941176,1.25989841992142,3.76470588235294,1.1297310897359,4.11764705882353,0.807716792639784,4.08823529411765,0.79268041857315,3,"Rock",29.7872340425532,26.4705882352941,"pre1960",55.8823529411765,5.88235294117647,"USA_Canada",85.2941176470588,"music",67.6470588235294,"bar, club, movie"
"97","Country_LOW_07","Country","Low","Wrong Side Hill","Slim River Boys",NA,"2018","no",NA,00:01:37,00:02:07,NA,7,2.91428571428571,1.26889086749549,1.51428571428571,0.950895199626262,2.31428571428571,1.05081001169206,3.42857142857143,1.09237233163623,3.71428571428571,0.750350058362118,4,0.76696498884737,3,"Folk",46.8085106382979,34.2857142857143,"2010s",22.8571428571429,22.8571428571429,"USA_Canada",42.8571428571429,"music",60,"concert, game, movie, video"
"98","Country_MED_08","Country","Medium","Brenda Put Your Bra On","Ashley McBryde",NA,"2022","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/0uDkfLqRr83NQ99malq728?si=ed9dad70d56e4fe9",8,3.53125,1.21772858356278,1.53125,0.949851431506782,1.96875,0.89746506805953,3.9375,1.0453429750488,3.65625,0.745280852019624,2.65625,0.901946819117474,2,"Country",52.5,65.625,"2010s",28.125,12.5,"USA_Canada",84.375,"music",59.375,"background, club, movie"
"99","Country_MED_09","Country","Medium","Drowning","Radio Company",NA,"2019","yes","""ooo""",00:00:08,00:00:38,NA,9,3.26315789473684,1.17827658218484,1.71052631578947,1.0630881770868,2.68421052631579,1.0680941136257,3.44736842105263,0.978066720242585,3.05263157894737,0.928450275809908,2.65789473684211,0.878460440416617,2,"Rock",46.9387755102041,2.63157894736842,"2000s",28.9473684210526,21.0526315789474,"USA_Canada",68.421052631579,"music",57.8947368421053,"club, concert, movie"
"100","Country_MED_10","Country","Medium","If Your Conscience Can't Stop You (How Can I)","Jan Howard",NA,"1960","no",NA,00:01:06,00:01:36,NA,10,3.28125,1.14256008524151,1.625,1.00803225754837,2.03125,0.739850682406974,3.59375,1.18755305484198,3.625,0.906962317387713,3.28125,0.771858878961859,2,"Country",85.2941176470588,93.5483870967742,"1970s",40.625,21.875,"USA_Canada",87.5,"music",71.875,"concert, video"
"101","Country_MED_11","Country","Medium","Island Boy","Phil Vassar",NA,"2000","yes","""ooo"", ""yeah""",00:03:17,00:03:47,NA,11,3.02941176470588,1.16736673673667,1.67647058823529,1.00666229886552,2.29411764705882,0.938387132255219,3,1.34839972492648,3.5,1.08012344973464,3.11764705882353,0.97746443420853,2,"Pop",20,23.5294117647059,"1990s",35.2941176470588,14.7058823529412,"USA_Canada",79.4117647058823,"music",61.7647058823529,"club, concert, movie, show"
"102","Country_MED_12","Country","Medium","Love Me","The Little Willies",NA,"2006","no",NA,00:01:50,00:02:20,NA,12,3.4375,1.07575929673702,1.65625,1.15309891023025,2.15625,1.27277636583154,4.03125,1.03126527359168,3.8125,0.737804065256947,3.09375,0.928383089726608,2,"Jazz",36.5853658536585,34.375,"1970s, pre1960",21.875,6.25,"USA_Canada",93.75,"music",56.25,""
"103","Country_MED_13","Country","Medium","Sunny Day","Deana Carter",NA,"2005","no",NA,00:04:00,00:04:30,NA,13,4,1.04726987617729,1.6875,1.17603763380643,2.40625,1.07341405894253,3.96875,0.89746506805953,3.71875,0.771858878961859,3.375,0.707106781186548,2,"Rock",59.5238095238095,25,"1970s",28.125,12.5,"USA_Canada",56.25,"music",75,"club, movie"
"104","Country_MED_14","Country","Medium","The Captain","Kasey Chambers",NA,"1999","no",NA,00:03:50,00:04:20,NA,14,3.09375,1.25362377954678,1.34375,0.827330530351451,1.96875,0.932716289886348,3.375,1.12880181980146,3.375,0.906962317387713,2.53125,0.802591568487018,2,"Country",25,37.5,"2000s",37.5,18.75,"USA_Canada",65.625,"music",56.25,"bar, club, movie"
"105","Dance_HIGH_08","Dance","High","Cry for You","September",NA,"2007","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/2CDCKRJNLZzJVzxFqsuSZR?si=5a7d64930c4d485d",8,3.625,1.12880181980146,2.03125,1.37920910014961,2.375,1.00803225754837,4,0.98373875367593,4.15625,0.919655440386375,4.375,0.751342883796911,2,"Electronic",48,43.75,"2010s",28.125,21.875,"Europe",50,"music",56.25,"background, club, movie"
"106","Dance_HIGH_09","Dance","High","Drinkee","Sofi Tukker",NA,"2016","yes","""dah"", ""doo""",00:03:23,00:03:53,NA,9,2.86842105263158,1.01797500716888,1.55263157894737,1.08297309544711,3.10526315789474,0.863352162158219,3.05263157894737,1.20690285824754,3.42105263157895,1.00354988691815,3.6578947368421,0.908706112795006,2,"Dance",44.6428571428571,65.7894736842105,"2000s",42.1052631578947,15.7894736842105,"Europe",52.6315789473684,"music",52.6315789473684,"club, movie, place, show"
"107","Dance_HIGH_10","Dance","High","Everytime We Touch","Cascada",NA,"2010","no",NA,00:00:56,00:01:26,NA,10,3.65625,1.18074265858673,2.65625,1.80696457290727,2,0.950381926622983,3.4375,1.36635847560988,3.8125,1.17603763380643,4.5625,0.759350316537635,2,"Electronic",45.6521739130435,61.2903225806452,"2000s",46.875,21.875,"Europe",59.375,"music",46.875,""
"108","Dance_HIGH_11","Dance","High","Get Back (ASAP)","Alexandra Stan",NA,"2011","yes","""yeah""",00:00:00,00:00:30,NA,11,3.14705882352941,1.0482988511314,1.82352941176471,1.14072247800944,2.97058823529412,1.02942449699282,3.38235294117647,1.30301993943563,3.67647058823529,1.19900434035897,4.20588235294118,0.808268323460376,2,"Dance",42,61.7647058823529,"2010s",32.3529411764706,32.3529411764706,"Europe",41.1764705882353,"music",70.5882352941177,"movie"
"109","Dance_HIGH_12","Dance","High","L’Amour Toujours","Gigi D’Agostino",NA,"2001","no",NA,00:00:00,00:00:30,NA,12,3.46875,1.16354228335772,2.0625,1.54371775792372,2.40625,1.04292934223907,3.4375,1.31829557603993,3.875,0.94185814971977,4.1875,0.737804065256947,2,"Electronic",54,40.625,"2000s",37.5,37.5,"Europe",62.5,"music",46.875,"club, game, movie, video"
"110","Dance_HIGH_13","Dance","High","Renegade","Axwell /\ Ingrosso",NA,"2017","no",NA,00:02:32,00:03:02,NA,13,3.3125,1.09064940701962,1.28125,0.683179237804942,1.90625,0.928383089726608,3.53125,1.31944208639669,3.71875,0.92402956941934,4.03125,0.739850682406974,2,"Electronic",56,34.375,"2010s",34.375,34.375,"Europe",46.875,"music",59.375,"club, concert"
"111","Dance_HIGH_14","Dance","High","Sissy That Walk","RuPaul",NA,"2014","no",NA,00:01:54,00:02:24,NA,14,2.96875,1.28224538439663,1.21875,0.706393612289827,3.6875,0.997981834471692,3,1.4142135623731,3.65625,1.06587462193141,4.40625,0.614836721047456,2,"Electronic",47.0588235294118,50,"2010s",37.5,37.5,"Europe",43.75,"music",56.25,"club, concert"
"112","Dance_LOW_15","Dance","Low","Dark Side Of The Moon - Original Extended","Ernesto vs. Bastian",NA,"2005","no",NA,00:04:23,00:04:53,NA,15,2.82857142857143,1.09774405796922,1.62857142857143,1.03143858092399,2.25714285714286,1.01003369608488,2.91428571428571,1.14715578129329,3.25714285714286,0.918530064282926,3.85714285714286,0.733358797622569,1,"Electronic",44,42.8571428571429,"2000s",34.2857142857143,34.2857142857143,"Europe",62.8571428571429,"music",42.8571428571429,"club, concert, game, movie, video, watch"
